training_steps,training_tokens,training_loss,walltime,gputime,learning_rate
610,2558525440,2.0956214427948,497.57055401802063,63689.03091430664,0.00029999890830367804
1305,5473566720,2.092834072113037,1061.5885019302368,135883.3282470703,0.00029999500839039683
2285,9583984640,2.0858233737945557,1851.1130321025848,236942.46810913086,0.00029998470563441515
3220,13505658880,2.0787346458435056,2618.860079050064,335214.0901184082,0.00029996962985023856
4090,17154703360,2.0833436107635497,3313.3103477954865,424103.72451782227,0.00029995100339874625
4790,20090716160,2.0823512363433836,3872.0107865333557,495617.38067626953,0.0002999328135047108
5960,24998051840,2.073969621658325,4808.504524230957,615488.5791015625,0.00029989596805535257
7050,29569843200,2.0753578472137453,5677.248910665512,726687.8605651855,0.0002998544368892908
7900,33135001600,2.0761024284362795,6403.755178451538,819680.6628417969,0.0002998172421939671
8840,37077647360,2.070596694946289,7158.630803823471,916304.7428894043,0.00029977114172652364
9775,40999321600,2.074263210296631,7930.435502529144,1015095.7443237305,0.0002997201809193939
10455,43851448320,2.072367343902588,8487.243150472641,1086367.123260498,0.00029967993032187223
11945,50100961280,2.0723765182495115,9678.439668416977,1238840.277557373,0.000299582228763029
12585,52785315840,2.072279481887817,10196.004860401154,1305088.6221313477,0.0002995362738147378
13755,57692651520,2.0739592361450194,11225.836215019226,1436907.035522461,0.00029944611014798284
14780,61991813120,2.0715401649475096,12084.063403606415,1546760.115661621,0.00029936054488644004
15805,66290974720,2.0776179313659666,12905.848051309586,1651948.550567627,0.00029926883871667087
16855,70694993920,2.0737669467926025,13811.753586530685,1767904.4590759277,0.0002991685760207474
17695,74218209280,2.0687235832214355,14488.073364496231,1854473.3906555176,0.00029908373835496604
18475,77489766400,2.073670663833618,15131.54147028923,1936837.3081970215,0.00029900125809945166
19265,80803266560,2.066892538070679,15773.990107774734,2019070.733795166,0.00029891415033489466
20265,84997570560,2.0708180046081544,16613.775248527527,2126563.2318115234,0.00029879866633564234
21115,88562728960,2.0665717697143555,17286.935042142868,2212727.685394287,0.00029869592981413007
22020,92358574080,2.0732421588897707,18029.559487104416,2307783.6143493652,0.00029858193011023104
22915,96112476160,2.0670876407623293,18755.045627355576,2400645.8403015137,0.0002984645252581686
23845,100013178880,2.0692701721191407,19504.78671193123,2496612.6991271973,0.0002983376325573772
24705,103620280320,2.0710368061065676,20194.35362458229,2584877.263946533,0.00029821580392308533
25680,107709726720,2.068999834060669,20981.36159300804,2685614.2839050293,0.0002980725548695773
26565,111421685760,2.0690193939208985,21685.452305078506,2775737.895050049,0.0002979377459269017
27545,115532103680,2.0691216659545897,22477.66727566719,2877141.4112854004,0.00029778320458717644
28405,119139205120,2.0678951263427736,23199.159014225006,2969492.353820801,0.00029764301143586636
29250,122683392000,2.0633443450927733,23911.90781235695,3060724.1999816895,0.0002975011302623898
29955,125640376320,2.0664552211761475,24490.008722543716,3134721.1164855957,0.0002973796217702329
30820,129268449280,2.0683359241485597,25200.757666826248,3225696.9813537598,0.00029722662293352187
31780,133294981120,2.0686041259765626,25985.110504627228,3326094.144592285,0.00029705179622396827
32565,136587509760,2.0681615447998047,26642.807277441025,3410279.331512451,0.00029690490919165313
33220,139334778880,2.062996006011963,27175.07339000702,3478409.3939208984,0.00029677964630536735
34225,143550054400,2.068025703430176,27985.576969385147,3582153.852081299,0.00029658270068466663
35350,148268646400,2.066884412765503,28928.152183294296,3702803.47946167,0.0002963553706649691
36265,152106434560,2.065338306427002,29672.503632307053,3798080.4649353027,0.0002961651480291039
37065,155461877760,2.0663496589660646,30327.812975645065,3881960.0608825684,0.0002959949488285929
